Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	tree_length
29052	-2609.584	-2716.548	106.9638	0.029165	0.282798	0.717202	0.970835	0.3822377	0.0236395	0.0227825	0.0230525	0.0147033	0.00831077	0.157808	0.0149213	0.0138405	0.0244888	0.014387	0.00790103	0.0105146	0.00101276	0.00649681	0.00382369	0.0122712	0.021331	0.0103132	0.00443111	0.00756191	0.00171631	0.00492441	0.0117466	0.0373336	0.00874092	0.0141082	0.00549833	0.0135103	0.0219559	0.00294804	0.0191694	0.0196164	0.00512866	0.00813367	0.0559171	0.0241123	0.0181534	0.0344409	0.00266958	0.0258073	0.00151154	0.0785136	0.0664531	0.0181033	0.0348304	0.0238165	0.0207176	0.0315615	0.000574425	0.0172877	0.0167012	0.0441567	0.0335682	0.0477634	0.0179052	0.0233383	0.0226354	0.0137944	0.00500304	0.0371445	0.0316241	0.0374053	0.0356224	0.00350724	0.0116863	0.0141022	0.0287877	0.189727	0.58764	0.215596	0.00703648	0.20352	0.460051	0.784877	1.27408	2.17367	4.91352	1.151119	0.016221	0.015633	0.0158182	0.0100892	0.00570271	0.108285	0.0102387	0.00949711	0.0168038	0.00987211	0.00542155	0.00721496	0.00069494	0.004458	0.00262375	0.00842027	0.014637	0.00707671	0.00304055	0.00518885	0.0011777	0.00337905	0.00806029	0.0256177	0.00599787	0.00968083	0.00377286	0.00927052	0.0150658	0.0020229	0.0131537	0.0134604	0.0035192	0.00558118	0.0383694	0.0165454	0.0124565	0.0236328	0.00183182	0.0177085	0.00103719	0.0538746	0.0455989	0.0124222	0.0239	0.0163425	0.014216	0.021657	0.000394161	0.0118625	0.0114601	0.0302996	0.0230339	0.0327744	0.0122863	0.0160143	0.015532	0.00946547	0.003433	0.0254879	0.0216999	0.0256669	0.0244435	0.00240661	0.0080189	0.00967669	0.0197536	1.457338
29088	-2612.772	-2718.869	106.0976	0.145941	0.386483	0.613517	0.854059	1.185396	0.042912	0.00437488	0.0131786	0.0108634	0.022051	0.199095	0.0107327	0.00377703	0.0243698	0.007275	0.020803	0.00222385	0.0134576	0.0199947	0.00364305	0.00529268	0.0305356	0.0113994	0.00377364	0.0152121	9.36299e-05	0.0101171	0.0520297	0.0446368	0.00987384	0.00927746	0.0204407	0.00232128	0.0157036	0.0019845	0.0195684	0.0159082	0.000747587	0.0106665	0.0275144	0.00127082	0.00384391	0.00569341	0.0405869	0.0127348	0.0371575	0.0122279	0.00743281	0.0472221	0.0192203	0.00629936	0.0306198	0.0233045	0.010579	0.0177444	0.0386816	0.000615921	0.0247604	0.0204697	0.0446794	0.0306763	0.044345	0.00163742	0.0153366	0.0236054	0.0310374	0.0519488	0.0329701	0.0153692	0.00666871	0.082318	0.00949923	0.509657	0.282899	0.173256	0.0341882	0.187255	0.441738	0.774993	1.29033	2.26379	5.3403	1.211344	0.0294643	0.00300389	0.00904873	0.00745906	0.0151407	0.136703	0.00736931	0.00259339	0.0167328	0.00499517	0.0142838	0.00152694	0.00924029	0.0137288	0.0025014	0.00363407	0.0209664	0.00782709	0.00259106	0.0104449	6.42883e-05	0.0069466	0.0357247	0.0306486	0.0067796	0.00637011	0.014035	0.00159384	0.0107824	0.0013626	0.0134361	0.0109229	0.000513309	0.00732385	0.018892	0.000872575	0.00263931	0.00390922	0.0278679	0.00874401	0.0255132	0.00839593	0.00510353	0.0324237	0.0131971	0.00432528	0.0210242	0.0160014	0.00726377	0.0121837	0.0265597	0.000422905	0.017001	0.014055	0.0306778	0.021063	0.0304482	0.00112429	0.0105304	0.016208	0.021311	0.0356692	0.022638	0.0105528	0.00457888	0.0565214	0.00652238	1.456406
29124	-2601.821	-2707.819	105.9987	0.121228	0.37277	0.62723	0.878772	0.9694646	0.0327725	0.00713577	0.00299654	0.0342211	0.0407791	0.192713	0.00500731	0.0058953	0.0392648	0.000381214	0.00417015	0.0011518	0.0268475	0.00212314	0.00698068	0.00111288	0.00773552	0.00259353	0.00919829	0.000758743	0.000753885	0.00700446	0.023801	0.0196411	0.0272821	0.0166458	0.00816362	0.00312996	0.0129097	0.00503484	0.0135434	0.013403	0.000590306	0.0065828	0.0366021	0.0280439	0.027292	0.0373608	0.00724566	0.0192264	0.000179109	0.0327219	0.0370489	0.0290591	0.0728697	0.0086139	0.0352829	0.0211679	0.0059925	0.0552039	0.0275804	0.0854753	0.0290024	0.0437872	0.0349806	0.0569886	0.0105736	0.0106941	0.000462705	0.0696763	0.0876368	0.0317797	0.0215916	0.0170445	0.00458976	0.00117972	0.013332	0.538937	0.30806	0.0514857	0.101518	0.15413	0.401726	0.752373	1.32913	2.48926	6.48804	1.352111	0.0207079	0.00450886	0.00189342	0.0216232	0.025767	0.121769	0.00316395	0.00372505	0.0248102	0.000240877	0.00263498	0.000727786	0.016964	0.00134154	0.00441086	0.000703194	0.00488782	0.00163877	0.0058121	0.000479425	0.000476355	0.00442589	0.0150391	0.0124106	0.0172387	0.0105179	0.00515832	0.00197772	0.0081572	0.00318135	0.00855764	0.00846891	0.000372995	0.00415945	0.0231276	0.01772	0.0172449	0.0236071	0.00457829	0.0121485	0.000113173	0.0206759	0.02341	0.0183615	0.046044	0.00544284	0.0222941	0.0133753	0.00378646	0.0348816	0.0174272	0.054009	0.0183257	0.0276677	0.0221031	0.0360093	0.0066811	0.00675723	0.000292368	0.0440261	0.0553748	0.0200805	0.013643	0.0107699	0.00290012	0.000745428	0.00842407	1.582611
29160	-2597.122	-2702.554	105.432	0.218577	0.418282	0.581718	0.781423	2.15107	0.00829145	0.00704845	0.00475326	0.0135509	0.00120531	0.0660792	0.00138576	0.00244483	0.0129041	0.0030947	0.000683089	0.00479596	0.000384025	0.00130501	0.00255601	0.000769212	0.00371822	0.00708178	0.00153675	0.00194556	0.000218479	0.00168687	0.00189007	0.00832959	0.0022095	0.00446611	0.00751437	0.0025048	0.00215376	0.00056181	0.00095744	0.00364755	0.000293599	0.000989756	0.011864	0.00828181	0.00977173	0.00729661	0.0103559	0.00207835	0.00260107	0.0036733	0.00674826	0.0114476	0.0069366	0.00521914	0.00647048	0.00223385	0.00226496	0.017888	0.0153646	0.011579	0.0164583	0.0101244	0.0161266	0.00495056	0.00477417	0.013306	0.0129682	0.00216174	0.00832617	0.00882449	0.0180555	0.00424917	0.0128597	0.00882188	0.00681109	0.645208	0.19668	0.0962301	0.0618819	0.0701551	0.273666	0.667457	1.49822	3.65409	14.2541	1.921228	0.017498	0.0148748	0.0100311	0.0285975	0.00254366	0.139452	0.00292447	0.00515949	0.0272324	0.00653095	0.00144157	0.0101213	0.000810434	0.00275406	0.00539413	0.00162332	0.00784681	0.0149452	0.00324312	0.00410584	0.000461071	0.00355991	0.00398874	0.0175785	0.00466287	0.00942513	0.0158581	0.00528605	0.00454523	0.00118563	0.00202055	0.00769767	0.000619602	0.00208875	0.0250373	0.0174777	0.020622	0.0153985	0.0218548	0.00438609	0.00548923	0.00775202	0.0142413	0.0241587	0.0146388	0.0110143	0.0136551	0.00471424	0.0047799	0.0377504	0.0324251	0.0244359	0.0347332	0.0213663	0.0340331	0.0104475	0.0100753	0.0280806	0.0273677	0.00456207	0.0175713	0.0186229	0.0381037	0.00896732	0.0271388	0.0186174	0.0143739	0.4738507
29196	-2601.617	-2707.702	106.0853	0.133722	0.379958	0.620043	0.866277	1.073785	0.00589499	0.00406588	0.00413182	0.00552478	0.00160555	0.0315707	0.000435948	0.00140334	0.00877573	0.00240539	0.000175219	0.000453258	0.00423641	0.00286853	0.00108848	0.0029174	0.000666905	0.00321404	0.000340398	0.000374744	2.26199e-05	0.000690336	0.00200583	0.00485326	0.0060194	0.00353973	0.00463226	0.00238205	0.00329555	0.000299342	0.00232629	0.00208623	0.00059303	0.00289313	0.0111012	0.0075845	0.00523463	0.00468694	0.00365581	0.000826171	0.000496455	0.00124346	0.00145742	0.00812504	0.00746812	0.001132	0.00618039	0.000256995	0.00362136	0.0078145	0.0167761	0.0162754	0.0117173	0.00398375	0.00420702	0.0053079	0.0034415	0.0107704	0.00300454	0.0032512	0.0111639	0.0029979	0.0114378	0.00257804	0.00450503	0.00525979	0.00922228	0.444404	0.401203	0.131341	0.0230522	0.056144	0.245489	0.64521	1.54988	4.0735	17.8113	2.082319	0.0187396	0.012925	0.0131347	0.0175628	0.00510388	0.10036	0.00138584	0.00446109	0.0278972	0.00764651	0.000557006	0.00144087	0.0134671	0.00911878	0.00346019	0.00927416	0.00212003	0.0102171	0.00108209	0.00119128	7.19066e-05	0.00219452	0.00637635	0.0154281	0.0191351	0.0112525	0.0147255	0.00757233	0.0104763	0.000951582	0.00739507	0.00663192	0.00188519	0.009197	0.0352896	0.0241104	0.0166404	0.0148993	0.0116215	0.00262632	0.00157818	0.00395285	0.00463301	0.0258288	0.0237405	0.00359851	0.0196469	0.000816963	0.011512	0.0248416	0.0533296	0.0517379	0.0372483	0.012664	0.0133737	0.0168733	0.0109402	0.0342382	0.00955116	0.0103353	0.0354891	0.00953004	0.0363598	0.00819534	0.0143211	0.0167204	0.0293168	0.3145734
29232	-2600.05	-2705.582	105.532	0.224167	0.420376	0.579624	0.775833	2.257075	0.0158148	0.00380286	0.00638253	0.00854508	0.00525497	0.0666159	0.0015943	0.00166648	0.0179858	0.00350526	0.00492746	0.00183796	0.006325	0.0017654	0.000972195	0.00654488	0.00501143	0.00381617	0.00133992	0.00171502	2.33872e-05	0.00321888	0.0160261	0.00788288	0.00482088	0.00499541	0.00296422	0.00131671	0.00489772	0.00141348	0.00487319	0.00599943	0.00123821	0.00386008	0.0119821	0.0160122	0.00641585	0.0108392	0.0120566	0.00181315	0.00480251	0.00527989	0.00841584	0.0173163	0.00550059	0.00085664	0.00541432	0.00202045	0.00749837	0.0147089	0.0261682	0.0136324	0.01825	0.0151612	0.0202983	0.00330251	0.00885901	0.0138163	0.00417219	0.00920944	0.00403979	0.0145276	0.0259534	0.0129718	0.0145164	0.0127304	0.0168465	0.668669	0.0866525	0.100715	0.143963	0.0912397	0.311085	0.694684	1.4395	3.21456	10.9601	1.731219	0.0266089	0.00639843	0.0107388	0.0143774	0.00884165	0.112083	0.00268246	0.00280391	0.0302617	0.00589771	0.00829061	0.00309243	0.010642	0.00297035	0.00163575	0.011012	0.00843189	0.00642082	0.00225445	0.00288557	3.93498e-05	0.00541587	0.0269645	0.0132632	0.00811129	0.00840493	0.0049874	0.00221541	0.00824056	0.00237822	0.00819929	0.0100942	0.00208332	0.00649471	0.0201603	0.0269411	0.0107949	0.0182373	0.0202856	0.00305069	0.00808037	0.00888359	0.0141599	0.0291352	0.00925492	0.00144132	0.00910976	0.00339947	0.0126162	0.0247482	0.0440288	0.022937	0.0307063	0.0255092	0.0341525	0.00555658	0.0149056	0.0232464	0.00701983	0.0154952	0.00679708	0.0244431	0.0436675	0.0218255	0.0244243	0.0214193	0.0283447	0.5943425
29268	-2606.219	-2712.33	106.111	0.00546874	0.208979	0.791021	0.994531	0.2166025	0.00223695	0.00294778	0.00281461	0.00253271	0.000150726	0.0177933	0.000310252	0.000672387	0.00529831	0.0018096	0.000193871	0.00141796	0.00110336	7.8753e-05	0.00207072	0.00296468	0.00723663	0.000638899	0.000815836	0.00102832	0.00030264	0.000595051	0.00259441	0.00252789	0.00228364	0.00227064	0.00210336	0.00147001	0.0011273	0.000196575	0.000815135	0.00222559	5.00635e-05	0.000955851	0.00406861	0.00486921	0.000223454	0.00156351	0.0029061	0.00657781	0.00306638	0.00781575	0.0058664	0.0029478	0.00454443	0.00135246	0.00141771	0.00147873	0.000368981	0.00260258	0.00422215	0.00254983	0.00170925	0.0078847	0.00400681	0.00519142	0.00390375	0.00316996	0.000306595	0.00426069	0.000815359	0.00601498	0.000536282	0.000716881	2.60867e-05	0.00354347	0.00145753	0.245415	0.553836	0.0867949	0.113954	0.0312198	0.184387	0.590094	1.69465	5.42338	32.0309	2.506665	0.0127375	0.0167851	0.0160267	0.0144216	0.000858255	0.101317	0.00176661	0.00382866	0.0301693	0.0103041	0.00110393	0.00807403	0.00628269	0.00044843	0.011791	0.0168813	0.0412063	0.00363797	0.00464547	0.0058554	0.00172327	0.0033883	0.0147729	0.0143941	0.0130033	0.0129293	0.0119768	0.0083704	0.00641898	0.00111932	0.00464148	0.0126728	0.000285068	0.00544274	0.0231672	0.0277259	0.00127237	0.0089028	0.0165477	0.0374549	0.0174604	0.0445039	0.0334041	0.0167852	0.0258766	0.00770106	0.00807261	0.00842011	0.00210102	0.0148194	0.0240415	0.014519	0.0097327	0.0448965	0.0228153	0.0295606	0.0222285	0.0180502	0.00174579	0.0242609	0.00464276	0.0342501	0.00305366	0.00408201	0.000148541	0.020177	0.00829937	0.1756194
29304	-2606.39	-2713.636	107.2461	0.00431405	0.200875	0.799125	0.995686	0.2038016	0.0355095	0.00425863	0.015531	0.0152622	0.00782569	0.125255	0.00277677	0.0141935	0.0530568	0.00336808	0.017523	0.000572529	0.00627411	0.0057428	0.00723123	0.0125183	0.00085916	0.00506125	0.00441934	0.00231069	0.000489375	0.00663199	0.00364187	0.0217289	0.00623726	0.0107457	0.0121154	0.0109289	0.00496288	0.00331465	0.00916727	0.00763101	0.00264348	0.0103717	0.0294716	0.0360934	0.0114543	0.015838	0.0319599	0.0118245	0.00184463	0.0156414	0.0110699	0.0188213	0.0183901	0.00724842	0.0137529	0.00892694	0.00419608	0.0184779	0.00453659	0.0499458	0.0601783	0.0434035	0.0126513	0.0162803	0.0124753	0.0127894	0.00786185	0.0550696	0.0339902	0.0190219	0.0315803	0.0120415	0.00284011	0.00205047	0.00885413	0.29372	0.627168	0.0774753	0.00163687	0.152521	0.399676	0.751173	1.33125	2.50203	6.55647	1.359696	0.0325554	0.00390435	0.014239	0.0139925	0.00717465	0.114835	0.00254577	0.0130127	0.0486428	0.00308788	0.0160652	0.000524899	0.00575215	0.00526505	0.00662965	0.0114769	0.000787685	0.00464019	0.00405168	0.00211846	0.000448663	0.00608026	0.0033389	0.0199212	0.00571837	0.00985173	0.0111074	0.0100197	0.00455001	0.00303889	0.00840462	0.00699617	0.00242356	0.00950883	0.0270198	0.0330907	0.0105014	0.0145204	0.0293011	0.0108408	0.00169117	0.0143402	0.0101489	0.0172555	0.0168602	0.00664541	0.0126088	0.00818429	0.003847	0.0169407	0.00415918	0.0457907	0.055172	0.0397926	0.0115988	0.0149259	0.0114374	0.0117254	0.0072078	0.0504882	0.0311624	0.0174395	0.0289531	0.0110397	0.00260383	0.00187988	0.00811753	1.090741
29340	-2601.834	-2708.609	106.7747	0.0951076	0.355562	0.644438	0.904892	0.7773267	0.0138334	0.00302236	0.0060596	0.0106187	0.0032137	0.0904908	0.0136371	0.00543043	0.0242985	0.00295432	0.00323056	0.00650495	0.0186477	0.00219396	0.00829799	0.00172059	0.00209118	0.00301451	0.00078625	0.00444472	0.000221195	0.00703447	0.0080382	0.0195416	0.0125714	0.0109195	0.0110743	0.00792102	0.0156982	0.0030503	0.00336584	0.0103682	0.000729856	0.0037521	0.0275641	0.0128198	0.00199878	0.0101277	0.0201636	0.0179333	0.0214166	0.0305565	0.0253563	0.00968263	0.0450879	0.00472034	0.0231072	0.0220801	0.0042459	0.0141836	0.0130844	0.00959681	0.00957537	0.0129002	0.0239065	0.0295653	0.0301186	0.0343196	0.00558058	0.0284472	0.00240014	0.0302532	0.00063339	0.014934	0.00197435	0.00783256	0.0085599	0.344074	0.519454	0.0520475	0.084424	0.112313	0.344265	0.717	1.3947	2.90474	8.90369	1.580965	0.0154822	0.0033826	0.00678184	0.0118844	0.00359673	0.101276	0.0152624	0.00607768	0.0271946	0.00330645	0.00361561	0.00728027	0.0208703	0.00245546	0.00928703	0.00192566	0.00234043	0.0033738	0.000879962	0.00497449	0.000247559	0.0078729	0.00899627	0.0218707	0.0140698	0.012221	0.0123943	0.00886512	0.0175693	0.00341386	0.00376702	0.011604	0.000816847	0.00419931	0.0308495	0.0143478	0.00223701	0.0113348	0.0225669	0.0200707	0.0239692	0.0341986	0.0283785	0.0108367	0.050462	0.00528296	0.0258613	0.0247118	0.00475196	0.0158742	0.0146439	0.0107407	0.0107167	0.0144377	0.0267559	0.0330892	0.0337084	0.0384101	0.00624573	0.0318378	0.00268621	0.0338591	0.000708883	0.016714	0.00220967	0.00876612	0.00958015	0.8935036
29376	-2601.018	-2708.382	107.3638	0.0165713	0.254298	0.745702	0.983429	0.3047562	0.0176959	0.00391447	0.00838107	0.0180262	0.000588701	0.0935915	0.00187506	0.00369163	0.0329935	0.000921106	0.0101664	0.00358774	0.0115041	0.00964138	0.00991445	0.00397716	0.00996865	0.0115883	0.000186564	0.000977784	0.000490915	0.00284294	0.00142516	0.0109787	0.00697302	0.0154376	0.0157998	0.0110965	0.00868558	0.000305494	0.0128596	0.00914144	0.00308283	0.00900441	0.0203901	0.0137619	0.00148398	0.0137634	0.00749765	0.0144977	0.0154676	0.0539528	0.0318481	0.00988158	0.0181259	0.0113966	0.0167079	0.00900538	0.00188267	0.00229663	0.0249475	0.00766352	0.0120132	0.0288074	0.0169234	0.0173606	0.0252459	0.0130883	0.00169349	0.0312328	0.0133852	0.0193724	0.00610511	0.00475414	0.00598242	0.0365462	0.0110536	0.539235	0.342949	0.109184	0.00863186	0.13426	0.375576	0.736739	1.35733	2.66258	7.44823	1.451905	0.0201215	0.00445103	0.00952989	0.0204971	0.000669397	0.10642	0.00213208	0.00419766	0.037516	0.00104737	0.01156	0.00407952	0.0130811	0.010963	0.0112735	0.00452232	0.0113351	0.0131767	0.000212136	0.00111181	0.000558206	0.00323263	0.00162051	0.0124836	0.00792883	0.0175536	0.0179655	0.0126175	0.00987614	0.00034737	0.0146223	0.0103945	0.0035054	0.0102387	0.023185	0.0156483	0.00168739	0.0156499	0.00852538	0.016485	0.0175878	0.0613483	0.0362137	0.0112361	0.0206105	0.0129588	0.0189981	0.0102398	0.00214073	0.00261143	0.0283671	0.00871398	0.0136599	0.0327561	0.0192432	0.0197403	0.0287065	0.0148823	0.00192563	0.0355139	0.0152199	0.0220278	0.00694196	0.0054058	0.00680245	0.0415557	0.0125688	0.8794507
29412	-2596.486	-2703.597	107.1101	0.0204856	0.26453	0.73547	0.979514	0.3299992	0.0163675	0.0073729	0.005565	0.0114805	0.0166676	0.0735885	0.00517463	0.002451	0.025031	0.0026734	0.00250314	0.00792985	0.00957947	0.00992154	0.0078522	0.00257266	0.00146484	0.00752748	0.00284626	0.0019524	6.80864e-05	0.00371902	0.0126814	0.0139561	0.00055345	0.00390896	0.0114112	0.00583736	0.00379613	0.000763334	0.00501249	0.00478484	0.000833714	0.00118597	0.025161	0.0198225	0.00926896	0.0294383	0.0142585	0.00149246	0.000134937	0.00252202	0.00452589	0.0472377	0.0163128	0.00742801	0.0235293	0.00325876	0.0337921	0.0236589	0.0359239	0.0341481	0.0100436	0.0139907	0.0326851	0.0063117	0.0138209	0.0107531	0.0173976	0.00633523	0.0164312	0.00238106	0.0245243	0.00667017	0.0426184	0.0161094	0.0114157	0.293575	0.550108	0.0553262	0.10099	0.0932973	0.314487	0.697046	1.43463	3.17978	10.7184	1.715094	0.0192009	0.0086492	0.00652835	0.0134679	0.0195529	0.0863272	0.0060704	0.00287529	0.0293641	0.00313618	0.00293645	0.00930256	0.0112378	0.011639	0.00921148	0.00301801	0.00171841	0.00883055	0.00333896	0.00229037	7.98727e-05	0.00436281	0.0148767	0.016372	0.000649257	0.00458563	0.0133866	0.00684786	0.00445327	0.000895473	0.00588019	0.00561314	0.000978037	0.00139127	0.0295166	0.023254	0.0108735	0.0345343	0.0167267	0.00175082	0.000158296	0.0029586	0.00530936	0.0554149	0.0191367	0.00871386	0.0276024	0.00382288	0.0396418	0.0277545	0.0421426	0.0400594	0.0117822	0.0164125	0.0383432	0.0074043	0.0162134	0.0126145	0.0204093	0.00743191	0.0192756	0.00279325	0.0287697	0.00782483	0.049996	0.0188981	0.0133918	0.8524366
29448	-2600.138	-2707.473	107.3352	0.010544	0.234231	0.765769	0.989456	0.2616699	0.0156276	0.00931314	0.0110201	0.00829714	0.00650652	0.0663036	0.00381748	0.00922655	0.0132	0.00168958	0.00476037	0.00137401	0.00427745	0.00598409	0.000574606	0.00266949	0.000814406	0.00675974	0.0020355	0.00122367	0.00325394	0.00461223	0.00380957	0.00910407	0.00345411	0.0122379	0.00503989	0.00838666	0.00636066	0.00317012	0.00305285	0.00303581	0.00329115	0.00611327	0.0169878	0.0233805	0.0104143	0.0114583	0.0150525	0.000527429	0.000972	0.00917497	0.000917322	0.0274879	0.00725257	0.00584478	0.00947369	0.00623106	0.013051	0.0354173	0.042862	0.0234605	0.0272026	0.00577323	0.013209	0.00865701	0.010507	0.0196569	0.0109187	0.0139485	0.00685579	0.011526	0.0202609	0.00756861	0.0203163	0.0108514	0.0126701	0.307093	0.588156	0.075301	0.0294495	0.106705	0.335771	0.711433	1.40561	2.97822	9.37166	1.618004	0.0220018	0.0131118	0.015515	0.0116814	0.00916043	0.0933478	0.00537458	0.0129899	0.0185841	0.00237874	0.00670205	0.00193445	0.00602215	0.0084249	0.000808979	0.00375834	0.00114659	0.00951693	0.00286575	0.00172279	0.00458118	0.00649349	0.00536344	0.0128175	0.00486298	0.0172295	0.00709559	0.0118075	0.00895507	0.00446316	0.00429807	0.00427408	0.00463356	0.00860678	0.0239168	0.0329171	0.0146621	0.016132	0.0211923	0.00074256	0.00136846	0.0129173	0.00129148	0.0386998	0.0102108	0.00822878	0.0133379	0.00877261	0.0183743	0.0498635	0.0603447	0.0330298	0.0382981	0.00812804	0.0185968	0.0121881	0.0147926	0.0276747	0.0153723	0.0196379	0.00965217	0.0162272	0.0285251	0.0106557	0.0286031	0.0152776	0.017838	0.7102852
29484	-2602.362	-2709.584	107.2228	0.023017	0.270384	0.729616	0.976983	0.3456467	0.0179289	0.0103049	0.00814669	0.0137292	0.0168016	0.0930047	0.00241901	0.0111254	0.0222307	0.000793734	0.00389915	0.00161273	0.00844522	0.0035176	0.00258178	0.0028542	0.00538286	0.0124863	0.000747862	0.00583799	0.0045682	0.00133929	0.00143415	0.0104864	0.00658803	0.00496518	0.000990633	0.00787049	0.0055521	0.00312409	0.00783485	0.00885055	0.00400839	0.00391519	0.0269481	0.0276638	0.00163249	0.015127	0.0016359	0.035485	0.0120309	0.0128861	0.0179268	0.00685706	0.013405	0.0112991	0.026465	0.0016109	0.0157234	0.0291921	0.0264715	0.0129706	0.0273189	0.0371202	0.0193081	0.0126578	0.00729481	0.0119942	0.00440454	0.00964125	0.0218348	0.0149849	0.0114739	0.0313922	0.010586	0.0102028	0.0162271	0.33245	0.441372	0.12236	0.103819	0.111135	0.342499	0.71585	1.39694	2.91972	8.99805	1.588588	0.0209168	0.0120223	0.00950439	0.0160172	0.0196017	0.108505	0.00282216	0.0129795	0.0259356	0.000926015	0.00454897	0.0018815	0.00985267	0.00410383	0.00301205	0.00332987	0.00627995	0.0145672	0.000872498	0.00681093	0.00532952	0.00156249	0.00167316	0.0122341	0.00768597	0.00579266	0.00115573	0.00918216	0.0064774	0.00364474	0.00914058	0.0103256	0.00467642	0.00456768	0.0314392	0.0322742	0.00190456	0.017648	0.00190854	0.0413989	0.014036	0.0150336	0.0209144	0.00799984	0.015639	0.0131822	0.0308755	0.00187937	0.0183439	0.0340572	0.0308832	0.0151322	0.0318718	0.0433065	0.0225259	0.0147673	0.00851054	0.0139931	0.00513859	0.011248	0.0254737	0.0174822	0.0133862	0.0366239	0.0123502	0.0119032	0.0189314	0.8571503
